object_id,scene_id,date,lon,lat,old_class,ais_matched,ais_matched_raw,ais_match_quality,on_land,water_fraction,distance_to_land_m,major_m,minor_m,area_m2,aspect_ratio,confidence,vv_target_p95_db,vh_target_p95_db,vv_background_median_db,vh_background_median_db,vv_contrast_db,vh_contrast_db,combined_contrast_db,vv_minus_vh_peak_db,temporal_cluster_id,n_dates_detected,detection_persistence,bright_persistence,position_std_m,ts_median_contrast_db,ts_mad_contrast_db,ts_relative_mad,temporal_spike_db,geometry_plausible,vessel_score,final_class_3,classification_reason,review_flag
8836,S13_20250727,S13_20250727,103.70861210089193,1.1138906694847488,STATIC_MARITIME_OBJECT,False,False,NONE,False,1.0,874.7676363230058,195.46856315684823,173.98048027110605,22270.73124135216,1.1235085847116772,0.5031606554985046,-4.51171875,-11.8984375,-18.59375,-24.875,14.08203125,12.9765625,14.08203125,7.38671875,2050,5,0.2777777777777778,0.3333333333333333,3.108263528694021,3.7578125,1.484375,0.31198686371100165,10.32421875,True,0.8472755609886397,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8837,S13_20250727,S13_20250727,104.18314314286218,1.1154060935863437,NON_AIS_LIKELY_VESSEL,False,False,NONE,False,1.0,3273.420080265867,258.2907269648396,112.2101910761677,17574.13945209362,2.30184731429174,0.7533586025238037,11.484375,1.7548828125,-16.1875,-22.984375,27.671875,24.7392578125,27.671875,9.7294921875,6523,1,0.05555555555555555,0.05555555555555555,0.0,3.1328125,0.6484375,0.15689981096408318,24.5390625,True,0.994979522778464,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8838,S13_20250727,S13_20250727,103.71595996898525,1.1155450503891997,UNCERTAIN,False,False,NONE,False,1.0,266.09985320045536,552.589014563708,242.262095008044,73218.37756872726,2.280955320498488,0.7082121968269348,-6.43359375,-13.46875,-11.1015625,-17.515625,4.66796875,4.046875,4.66796875,7.03515625,159,14,0.7777777777777778,0.0,11.782747762098603,6.87890625,0.54296875,0.06891422905304909,-2.2109375,False,0.2898375442546024,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),False
8839,S13_20250727,S13_20250727,104.1524604223002,1.1160623118957569,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.30000000000000004,58.16865392765042,565.6256274425275,421.9392565929181,130527.4466127983,1.3405380480826798,0.7130641341209412,15.28125,-2.619140625,5.296875,-6.5703125,9.984375,3.951171875,9.984375,17.900390625,5341,4,0.2222222222222222,0.3888888888888889,18.694311040926497,8.048828125,4.068359375,0.44960069069717246,1.935546875,False,0.22170540801129565,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
8840,S13_20250727,S13_20250727,103.71375143084744,1.1163633619965925,STATIC_MARITIME_OBJECT,False,False,NONE,False,1.0,288.6424071037589,915.3074668099767,400.3425620248207,192198.52360321512,2.286310659003149,0.8491066098213196,-7.5234375,-10.453125,-9.6640625,-14.5703125,2.140625,4.1171875,4.1171875,2.9296875,161,15,0.8333333333333334,0.0,12.290230113779026,5.876953125,0.525390625,0.07639875035501278,-1.759765625,False,0.2709453878307138,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),False
8841,S13_20250727,S13_20250727,104.10735073837262,1.1170558878149608,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.0,2675.526971249262,20.22910997613693,20.040465566957245,405.3743630876724,1.0094131749858508,0.4966484010219574,-3.466796875,-12.28125,-7.4140625,-13.765625,3.947265625,1.484375,3.947265625,8.814453125,4801,3,0.16666666666666666,0.0,24.921584763881054,3.8701171875,0.5625,0.11550030078203329,0.0771484375,True,0.0029183623452447116,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
8842,S13_20250727,S13_20250727,104.0080825870695,1.117234230892161,PROBABLE_FALSE_ALARM,False,False,NONE,True,,808.9070738759716,,,,,0.2729849815368652,-6.3125,-8.4921875,-18.203125,-22.640625,11.890625,14.1484375,14.1484375,2.1796875,162,7,0.3888888888888889,1.0,4.255333667684557,14.41015625,0.445556640625,0.02891318124207858,-0.26171875,True,0.02411518395874542,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
8843,S13_20250727,S13_20250727,103.8769575109574,1.1177821556456644,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.043749999999999956,83.37327622407724,670.0133808759335,257.71865736519135,120956.69334721076,2.5997860912588653,0.8689640760421753,-2.578125,-10.0390625,-8.8203125,-14.609375,6.2421875,4.5703125,6.2421875,7.4609375,2056,4,0.2222222222222222,0.0,4.14354599030668,4.6455078125,0.89453125,0.15845009513924926,1.5966796875,False,0.011110214510066918,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
8844,S13_20250727,S13_20250727,103.9021792379092,1.1186755826666888,UNCERTAIN,False,False,NONE,False,1.0,750.6177319761176,100.06559995034723,81.24495175698787,5590.337744486506,1.2316531401194488,0.4152869284152984,4.36328125,-6.97265625,-20.34375,-27.546875,24.70703125,20.57421875,24.70703125,11.3359375,6524,1,0.05555555555555555,0.05555555555555555,0.0,3.1484375,0.8828125,0.2128060263653484,21.55859375,True,0.979043282787668,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8845,S13_20250727,S13_20250727,104.18862191819456,1.1203002315513395,UNCERTAIN,False,False,NONE,False,1.0,3847.442063543997,266.39216076405336,212.42783581288148,33218.0264035882,1.254036034141527,0.8112601637840271,7.1640625,-2.591796875,-10.9921875,-19.09375,18.15625,16.501953125,18.15625,9.755859375,6525,1,0.05555555555555555,0.05555555555555555,0.0,2.9375,0.875,0.2222222222222222,15.21875,False,0.9787412379995922,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8846,S13_20250727,S13_20250727,104.06217509419488,1.1203458814782163,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.0,1310.2849284889214,74.3539745486607,38.59064599641461,1727.4595620243144,1.926735679821706,0.467119425535202,10.4765625,-12.890625,1.4462890625,-15.890625,9.0302734375,3.0,9.0302734375,23.3671875,170,8,0.4444444444444444,0.2222222222222222,14.284850793822006,9.400390625,0.697265625,0.06704225352112676,-0.3701171875,True,0.010498452940595027,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
8847,S13_20250727,S13_20250727,104.17235585414473,1.1207801901025038,NON_AIS_LIKELY_VESSEL,False,False,NONE,False,1.0,2070.194273912627,152.34102317890034,70.0612532814394,6603.024525099153,2.1743976312690148,0.516230583190918,10.046875,-4.66796875,-19.90625,-26.734375,29.953125,22.06640625,29.953125,14.71484375,6526,1,0.05555555555555555,0.05555555555555555,0.0,2.9140625,0.5234375,0.13373253493013973,27.0390625,True,0.9904009032346993,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8848,S13_20250727,S13_20250727,103.83261891180356,1.1210793858500183,STATIC_MARITIME_OBJECT,False,False,NONE,False,1.0,305.1313431013102,294.80575136095075,180.476695574818,37401.12682605944,1.6334837604489318,0.3503870069980621,-3.171875,-8.890625,-12.703125,-21.203125,9.53125,12.3125,12.3125,5.71875,171,11,0.6111111111111112,0.6666666666666666,16.327812014475516,11.59765625,0.75390625,0.05984496124031008,0.71484375,False,0.4430093482824885,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),True
8849,S13_20250727,S13_20250727,103.77538907293052,1.1246788885169017,UNCERTAIN,False,False,NONE,False,1.0,282.53472219233845,111.76764022845948,90.06671249408447,7319.771472977566,1.2409428204210329,0.297438234090805,-14.6875,-23.671875,-20.71875,-27.25,6.03125,3.578125,6.03125,8.984375,6527,1,0.05555555555555555,0.0,0.0,5.89453125,0.7265625,0.10538243626062323,0.13671875,True,0.3120746991821685,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),False
8850,S13_20250727,S13_20250727,103.8793012863321,1.124836959814131,STATIC_MARITIME_OBJECT,False,False,NONE,False,0.55625,57.933647586769325,1339.9476871809338,695.8541202864026,560464.3413991167,1.9256157980776667,0.6760149002075195,-3.2265625,-10.5,-8.3125,-14.328125,5.0859375,3.828125,5.0859375,7.2734375,174,10,0.5555555555555556,0.0,14.671425638491801,3.796875,0.697265625,0.1453583061889251,1.2890625,False,0.09233760944640367,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),False
8851,S13_20250727,S13_20250727,103.7024390728286,1.125527685568638,UNCERTAIN,False,False,NONE,False,1.0,1325.2161613569203,423.7293107240208,228.62165996718488,48405.84040576799,1.8534084250146756,0.8046379685401917,-8.4765625,-12.96875,-15.515625,-22.1875,7.0390625,9.21875,9.21875,4.4921875,2060,5,0.2777777777777778,0.7222222222222222,10.357783112746237,11.244140625,1.173828125,0.0958685595788802,-2.025390625,False,0.5877007101984644,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8852,S13_20250727,S13_20250727,103.84381558718668,1.1261593815740405,STATIC_MARITIME_OBJECT,False,False,NONE,False,0.9375,85.16808034081919,249.40703623333957,188.8598865751364,28228.915427552864,1.3205929578598732,0.3322531878948211,-8.328125,-13.8125,-16.796875,-24.296875,8.46875,10.484375,10.484375,5.484375,177,13,0.7222222222222222,0.7222222222222222,10.239608886623529,11.578125,0.97265625,0.07732919254658385,-1.09375,False,0.21210094874656374,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),False
8853,S13_20250727,S13_20250727,104.15314516605731,1.1262451466385146,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.11250000000000004,88.73129713037402,457.7330611649786,229.13303980267392,54825.37621651177,1.9976737600093453,0.3374588191509247,18.203125,2.208984375,-3.1796875,-12.5625,21.3828125,14.771484375,21.3828125,15.994140625,5948,3,0.16666666666666666,0.9444444444444444,9.960568672335599,17.9462890625,1.494140625,0.07886191433431267,3.4365234375,False,0.0896724473124616,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
8854,S13_20250727,S13_20250727,103.87913148169824,1.1263785430269868,PROBABLE_FALSE_ALARM,False,False,NONE,True,1.0,112.49109221494356,50.07499690109824,30.414600325170504,1423.0137206703614,1.6464131162577595,0.3856571614742279,-2.900390625,-10.359375,-8.59375,-14.8984375,5.693359375,4.5390625,5.693359375,7.458984375,2062,5,0.2777777777777778,0.0,17.624659610445416,3.5234375,0.48046875,0.10621761658031088,2.169921875,True,0.29967143636623167,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
8855,S13_20250727,S13_20250727,103.89175108640008,1.1265708719421152,STATIC_MARITIME_OBJECT,False,False,NONE,False,0.8625,152.45799118213247,1048.4298191308883,554.1548557519819,348940.2612205346,1.8919437558806207,0.678706705570221,-6.43359375,-12.421875,-8.03125,-14.484375,1.59765625,2.0625,2.0625,5.98828125,178,14,0.7777777777777778,0.0,15.808608507310987,2.982421875,0.7587890625,0.19053457577243746,-0.919921875,False,0.17216403014233897,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),False
8856,S13_20250727,S13_20250727,103.85254523759826,1.1281248709588438,STATIC_MARITIME_OBJECT,False,False,NONE,False,0.80625,134.0611357770349,591.9859224523457,460.9765840734394,180929.26972417827,1.2841995513551612,0.4007747769355774,-7.2421875,-15.1015625,-10.5625,-16.09375,3.3203125,0.9921875,3.3203125,7.859375,179,13,0.7222222222222222,0.0,19.24335200077788,2.8046875,0.775390625,0.2037987679671458,0.515625,False,0.06903119735507722,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),False
8857,S13_20250727,S13_20250727,103.85211045859364,1.1302478399061389,PROBABLE_FALSE_ALARM,False,False,NONE,False,0.8625,89.7486558991666,890.715046413919,463.3994946561065,232361.87805417168,1.9221321056358245,0.5446190237998962,-8.6875,-15.1953125,-10.875,-16.375,2.1875,1.1796875,2.1875,6.5078125,893,11,0.6111111111111112,0.0,21.036346435214973,1.796875,0.45703125,0.1634078212290503,0.390625,False,0.13213496813262615,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),False
8858,S13_20250727,S13_20250727,104.0286637994244,1.1315190706107638,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.0,2262.853219790913,213.58791368450431,39.3940355106762,5080.80036506224,5.421833811025016,0.349280297756195,8.0625,-14.453125,-4.2578125,-16.609375,12.3203125,2.15625,12.3203125,22.515625,2063,4,0.2222222222222222,0.7777777777777778,7.881002524875207,11.49169921875,1.16162109375,0.09299143962787788,0.82861328125,True,0.006222627506344225,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
8859,S13_20250727,S13_20250727,103.83535959919024,1.1332569839886757,STATIC_MARITIME_OBJECT,False,False,NONE,False,1.0,389.6927965486355,208.67553308086727,96.73309686260556,15184.56212019368,2.157229943514149,0.457340657711029,-6.8671875,-13.015625,-20.0625,-27.21875,13.1953125,14.203125,14.203125,6.1484375,895,11,0.6111111111111112,1.0,6.77509745806899,15.412109375,0.841796875,0.05129120552183744,-1.208984375,True,0.52261838281525,STATIC_OR_PROBABLE_FALSE_ALARM,high fixed temporal persistence + low vessel evidence,True
8860,S13_20250727,S13_20250727,103.9130619728568,1.1332760827273565,UNCERTAIN,False,False,NONE,False,1.0,720.9113181874898,120.06093065747493,60.91245501050227,5691.910996257991,1.9710407442414613,0.5820298194885254,3.001953125,-8.375,-20.328125,-27.53125,23.330078125,19.15625,23.330078125,11.376953125,6528,1,0.05555555555555555,0.1111111111111111,0.0,3.078125,0.40625,0.09961685823754789,20.251953125,True,0.963771636157323,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8861,S13_20250727,S13_20250727,104.1532901506059,1.135518758297136,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.0,230.4142417919309,294.379652594354,120.97305164220552,17879.045582022798,2.433431649430671,0.6504674553871155,-4.87890625,-20.78125,-19.46875,-24.9375,14.58984375,4.15625,14.58984375,15.90234375,6529,1,0.05555555555555555,0.1111111111111111,0.0,3.7890625,1.5546875,0.32463295269168024,10.80078125,True,0.025906590246570178,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
8862,S13_20250727,S13_20250727,103.82980170556404,1.136114641196222,STATIC_MARITIME_OBJECT,False,False,NONE,False,1.0,555.3553285123354,245.67658594111543,149.43943384150606,22827.86696023958,1.6439876652750005,0.3987099230289459,-3.736328125,-9.953125,-18.65625,-25.5,14.919921875,15.546875,15.546875,6.216796875,190,15,0.8333333333333334,1.0,9.62199614172554,15.390625,1.2216796875,0.07453527168732126,0.15625,True,0.5431941175004656,STATIC_OR_PROBABLE_FALSE_ALARM,high fixed temporal persistence + low vessel evidence,True
8863,S13_20250727,S13_20250727,104.12416969209175,1.1361172803851185,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.0,1759.0388190439942,245.91514377607524,96.64314060224712,14491.90910078098,2.544569042806513,0.2652336657047272,12.1015625,4.76953125,-8.765625,-16.453125,20.8671875,21.22265625,21.22265625,7.33203125,189,5,0.2777777777777778,1.0,6.368552544420344,22.40234375,0.505859375,0.021615756968786513,-1.1796875,True,0.047523002739661376,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
8864,S13_20250727,S13_20250727,104.07109632022252,1.136293800681172,UNCERTAIN,False,False,NONE,False,0.83125,171.99631648231562,649.9366857935695,416.6289160181789,205971.9979367034,1.5599893833706218,0.2976839244365692,-6.2578125,-12.9140625,-7.8359375,-15.0703125,1.578125,2.15625,2.15625,6.65625,6530,1,0.05555555555555555,0.0,0.0,3.2890625,0.56640625,0.1320582877959927,-1.1328125,False,0.11470778976674148,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),False
8865,S13_20250727,S13_20250727,103.83865662380173,1.1364284744092996,STATIC_MARITIME_OBJECT,False,False,NONE,False,1.0,192.77222595976784,599.4444672799249,316.755532953753,115972.9706427829,1.892451448882647,0.5263243317604065,-6.1015625,-12.2421875,-11.3671875,-17.671875,5.265625,5.4296875,5.4296875,6.140625,191,14,0.7777777777777778,0.0,37.50053992104054,6.4580078125,0.8291015625,0.11116930731962812,-1.0283203125,False,0.37378349746619915,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),True
8866,S13_20250727,S13_20250727,103.78895311326654,1.1379619130867755,PROBABLE_FALSE_ALARM,False,False,NONE,False,1.0,1438.9060219673686,277.4839365077173,80.5384256434595,9962.876974742378,3.4453608236163937,0.3071739971637726,-13.53125,-22.0,-18.171875,-25.953125,4.640625,3.953125,4.640625,8.46875,193,11,0.6111111111111112,0.0,24.93549856306358,4.328125,0.5078125,0.09530791788856305,0.3125,True,0.25348043417006105,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),False
8867,S13_20250727,S13_20250727,103.89813578232248,1.1388531377195532,AIS_MATCHED_VESSEL,True,True,HIGH,False,1.0,644.7543043826978,292.742368231605,114.80275488931984,15754.524687786758,2.549959437069562,0.4853542149066925,-7.15625,-16.578125,-18.765625,-27.546875,11.609375,10.96875,11.609375,9.421875,3723,2,0.1111111111111111,0.3333333333333333,6.656554631681064,7.3046875,3.9296875,0.47318908748824084,4.3046875,True,0.9346425354025457,AIS_SUPPORTED_VESSEL,AIS match,False
8868,S13_20250727,S13_20250727,103.96459832245698,1.139572497663421,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.23750000000000004,198.2950429997479,348.72344053519333,136.82593382132615,16768.369489459914,2.548664794720663,0.2632479965686798,-6.9765625,-11.3359375,-11.03125,-16.734375,4.0546875,5.3984375,5.3984375,4.359375,6531,1,0.05555555555555555,0.0,0.0,6.484375,0.3828125,0.0511482254697286,-1.0859375,True,0.0057658900117417,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
8869,S13_20250727,S13_20250727,103.92530254462852,1.1398863143092814,PROBABLE_FALSE_ALARM,True,True,MODERATE,True,1.0,265.4463032076144,30.413551511731857,30.07530993458342,914.6614899370828,1.0112464868320274,0.27572962641716,-7.41015625,-12.96875,-11.1640625,-17.1875,3.75390625,4.21875,4.21875,5.55859375,1487,2,0.1111111111111111,0.0,8.234502010271868,6.1953125,0.78125,0.10857763300760044,-1.9765625,True,0.2504972211867483,AIS_SUPPORTED_VESSEL,AIS match,False
8870,S13_20250727,S13_20250727,103.92031368412476,1.1412596393292778,AIS_MATCHED_VESSEL,True,True,HIGH,False,1.0,193.87253438060267,71.07781521937255,40.07229153773193,2134.21618448815,1.7737397211847976,0.2718879282474518,-5.5078125,-11.21875,-10.078125,-16.046875,4.5703125,4.828125,4.828125,5.7109375,6532,2,0.1111111111111111,0.05555555555555555,17.027305682923362,7.5,0.72265625,0.08501838235294118,-2.671875,True,0.2798508667454914,AIS_SUPPORTED_VESSEL,AIS match,False
8871,S13_20250727,S13_20250727,103.5253893074042,1.1416136063429945,UNCERTAIN,False,False,NONE,False,1.0,14084.894774306133,91.94476336443164,86.36557787859181,5798.084133895337,1.0645996428540403,0.7288661599159241,5.03515625,-6.58203125,-19.78125,-25.515625,24.81640625,18.93359375,24.81640625,11.6171875,6533,1,0.05555555555555555,0.05555555555555555,0.0,2.9921875,0.67578125,0.16927592954990214,21.82421875,True,0.9958316737859303,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8872,S13_20250727,S13_20250727,103.83397654005776,1.1427700833402803,STATIC_MARITIME_OBJECT,False,False,NONE,False,1.0,947.9603699765224,142.2821809140411,100.29649365818176,9783.32030253133,1.4186157035454288,0.3887896835803985,-4.19921875,-13.453125,-20.453125,-27.9375,16.25390625,14.484375,16.25390625,9.25390625,3725,5,0.2777777777777778,1.0,7.907689391005599,16.546875,0.939453125,0.05353962600178094,-0.29296875,True,0.7339715879078758,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8873,S13_20250727,S13_20250727,103.8307738191152,1.145480728220906,STATIC_MARITIME_OBJECT,False,False,NONE,False,1.0,1410.0078050588054,160.43071693133157,152.45059913347998,17528.472949555176,1.052345598136118,0.6542640924453735,-10.71875,-14.96875,-18.796875,-26.875,8.078125,11.90625,11.90625,4.25,198,15,0.8333333333333334,0.9444444444444444,6.056918584633681,13.056640625,1.32421875,0.09420591913297208,-1.150390625,True,0.38000731264085086,STATIC_OR_PROBABLE_FALSE_ALARM,high fixed temporal persistence + low vessel evidence,True
